age,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,location,offspring,orientation,pets,religion,sex,sign,smokes,speaks,status
25,fit,vegetarian,socially,NA,college/university,asian,66,18474.0,clerical / administrative,"oakland, california",0.0,straight,has dogs and likes cats,atheism and laughing about it,f,gemini and it&rsquo;s fun to think about,trying to quit,"english (poorly), russian (poorly)",single
35,average,anything,socially,never,college/university,black,71,27504.0,sales / marketing / biz dev,"san francisco, california",0.0,straight,likes dogs and dislikes cats,christianity but not too serious about it,m,cancer but it doesn&rsquo;t matter,no,"english (fluently), french, spanish (okay)",single
23,average,NA,often,never,dropped out of high school,asian,66,46405.0,executive / management,"san francisco, california",NA,straight,NA,atheism and laughing about it,m,libra and it&rsquo;s fun to think about,yes,"english (okay), chinese (fluently), japanese (poorly)",seeing someone
34,curvy,NA,socially,never,college/university,NA,67,46415.0,clerical / administrative,"oakland, california",NA,straight,has cats,agnosticism and laughing about it,f,aquarius and it&rsquo;s fun to think about,no,"english (fluently), french (poorly), sign language (poorly)",single
29,fit,anything,socially,never,college/university,black,71,73544.0,computer / hardware / software,"san francisco, california",NA,straight,likes dogs and has cats,agnosticism,m,libra,no,english (fluently),single
35,athletic,NA,not at all,never,post-graduate,asian,73,91610.0,science / tech / engineering,"emeryville, california",NA,straight,likes dogs,atheism and very serious about it,m,NA,no,"english (fluently), chinese (okay)",single
48,curvy,anything,socially,never,college/university,white,64,49500.0,clerical / administrative,"emeryville, california",2.0,straight,likes dogs,judaism but not too serious about it,f,gemini but it doesn&rsquo;t matter,no,english,single
23,average,anything,socially,sometimes,college/university,white,66,18674.0,student,"san francisco, california",0.0,bisexual,likes dogs and likes cats,other and laughing about it,f,pisces and it&rsquo;s fun to think about,no,"english, spanish (fluently)",available
39,curvy,anything,rarely,NA,high school,white,64,18358.0,rather not say,"san francisco, california",2.0,straight,likes dogs and dislikes cats,other and somewhat serious about it,f,scorpio and it&rsquo;s fun to think about,no,english (fluently),single
35,thin,anything,socially,never,college/university,white,75,48675.0,medicine / health,"san francisco, california",NA,straight,NA,NA,m,NA,no,english,single
31,average,anything,socially,never,college/university,white,73,29061.0,clerical / administrative,"palo alto, california",NA,straight,likes dogs and likes cats,catholicism and laughing about it,m,sagittarius and it&rsquo;s fun to think about,sometimes,"english (fluently), spanish (poorly)",single
29,curvy,vegetarian,rarely,sometimes,college/university,white,68,38840.0,entertainment / media,"san francisco, california",0.0,bisexual,likes dogs and has cats,atheism but not too serious about it,f,leo and it&rsquo;s fun to think about,trying to quit,english,single
41,average,NA,socially,sometimes,post-graduate,hispanic / latin,68,76880.0,computer / hardware / software,"berkeley, california",0.0,straight,NA,other and laughing about it,m,libra and it&rsquo;s fun to think about,sometimes,"english (fluently), spanish (fluently)",single
41,average,anything,socially,never,post-graduate,white,64,77880.0,medicine / health,"san mateo, california",1.0,straight,likes dogs and likes cats,catholicism but not too serious about it,f,sagittarius but it doesn&rsquo;t matter,no,english,single
37,average,NA,rarely,never,post-graduate,white,65,55020.0,medicine / health,"berkeley, california",NA,bisexual,has dogs and likes cats,other but not too serious about it,f,sagittarius and it&rsquo;s fun to think about,no,"english, spanish (poorly)",single
46,athletic,anything,socially,never,college/university,hispanic / latin,69,75296.0,construction / craftsmanship,"alameda, california",2.0,straight,NA,catholicism but not too serious about it,m,virgo and it&rsquo;s fun to think about,no,english,single
24,athletic,anything,socially,sometimes,college/university,white,70,1e5,banking / financial / real estate,"san francisco, california",NA,straight,NA,catholicism,m,NA,no,english,single
29,curvy,other,socially,NA,college/university,white,63,19382.0,education / academia,"oakland, california",NA,straight,likes dogs,other but not too serious about it,f,scorpio and it&rsquo;s fun to think about,no,"english, spanish (okay), swedish (poorly)",single
43,average,vegetarian,not at all,never,post-graduate,native american,70,76664.0,artistic / musical / writer,"san francisco, california",0.0,straight,likes dogs and likes cats,other and laughing about it,m,NA,no,english (okay),single
37,average,anything,socially,never,college/university,white,72,1e5,computer / hardware / software,"oakland, california",0.0,straight,likes dogs and has cats,atheism and laughing about it,m,libra but it doesn&rsquo;t matter,sometimes,"english (fluently), french (okay)",single
31,athletic,anything,NA,NA,college/university,white,63,59346.0,student,"san rafael, california",NA,gay,has dogs and has cats,agnosticism and very serious about it,f,pisces and it matters a lot,no,english (fluently),single
29,average,NA,socially,never,college/university,asian,61,49395.0,artistic / musical / writer,"berkeley, california",NA,straight,has dogs,NA,f,libra,no,"english (fluently), chinese (fluently)",single
29,fit,anything,socially,never,college/university,white,73,90560.0,science / tech / engineering,"san francisco, california",0.0,straight,NA,atheism but not too serious about it,m,leo and it&rsquo;s fun to think about,no,english,single
32,athletic,vegetarian,socially,never,college/university,asian,71,37704.0,education / academia,"oakland, california",NA,straight,likes dogs and likes cats,agnosticism but not too serious about it,m,taurus and it&rsquo;s fun to think about,no,"english (fluently), chinese (okay), spanish (okay), sign language (poorly), c++ (okay)",seeing someone
29,average,anything,socially,never,post-graduate,indian,72,91390.0,computer / hardware / software,"san francisco, california",NA,straight,NA,NA,m,cancer but it doesn&rsquo;t matter,no,"english, c++, tamil",single
26,fit,NA,NA,NA,post-graduate,white,66,19068.0,student,"oakland, california",0.0,bisexual,NA,atheism,f,scorpio,NA,"english (fluently), german (poorly), danish (poorly)",single
46,fit,NA,socially,NA,college/university,other,70,45835.0,construction / craftsmanship,"san francisco, california",2.0,straight,has cats,other and very serious about it,m,gemini and it&rsquo;s fun to think about,sometimes,english,single
24,average,anything,socially,sometimes,college/university,hispanic / latin,72,19900.0,entertainment / media,"san francisco, california",NA,straight,has dogs and likes cats,catholicism and laughing about it,m,aries and it&rsquo;s fun to think about,sometimes,"english (fluently), spanish (okay), french (poorly), japanese (poorly), portuguese (poorly)",single
30,thin,NA,socially,never,post-graduate,asian,69,56298.0,medicine / health,"san francisco, california",0.0,straight,NA,agnosticism and somewhat serious about it,m,libra and it&rsquo;s fun to think about,no,"english (fluently), chinese (okay)",single
33,a little extra,anything,socially,never,post-graduate,NA,72,1e5,science / tech / engineering,"san mateo, california",NA,straight,NA,NA,m,NA,no,english,available
25,athletic,NA,socially,NA,college/university,white,73,19126.0,military,"alameda, california",0.0,straight,likes dogs,agnosticism,m,gemini but it doesn&rsquo;t matter,no,"english, german (okay)",single
36,fit,anything,socially,never,post-graduate,white,69,99510.0,executive / management,"san francisco, california",NA,straight,likes dogs,judaism and laughing about it,m,leo but it doesn&rsquo;t matter,no,"english (fluently), russian (fluently), spanish (poorly)",single
45,average,anything,socially,never,college/university,asian,67,63028.0,computer / hardware / software,"san francisco, california",NA,straight,NA,catholicism but not too serious about it,m,sagittarius but it doesn&rsquo;t matter,no,"english (okay), tagalog (okay)",single
39,average,vegetarian,socially,sometimes,college/university,white,67,67053.0,science / tech / engineering,"oakland, california",0.0,bisexual,dislikes dogs and dislikes cats,atheism and somewhat serious about it,m,pisces and it&rsquo;s fun to think about,no,"english (fluently), german (poorly)",available
41,average,NA,socially,NA,post-graduate,white,70,1e5,executive / management,"san francisco, california",NA,straight,likes dogs and dislikes cats,judaism but not too serious about it,m,leo but it doesn&rsquo;t matter,no,"english (fluently), french (fluently)",single
27,average,vegan,socially,sometimes,college/university,white,71,1e5,computer / hardware / software,"san francisco, california",0.0,straight,dislikes dogs and likes cats,atheism but not too serious about it,m,gemini,no,english,single
37,curvy,vegetarian,socially,NA,post-graduate,middle eastern,64,45840.0,medicine / health,"oakland, california",NA,straight,likes dogs and likes cats,judaism and somewhat serious about it,f,taurus but it doesn&rsquo;t matter,sometimes,"english (fluently), hebrew (fluently), russian (okay), spanish (okay)",single
25,average,NA,socially,never,college/university,NA,72,36828.0,computer / hardware / software,"san leandro, california",NA,straight,likes dogs,agnosticism but not too serious about it,m,cancer but it doesn&rsquo;t matter,no,"english (fluently), japanese (poorly), c++ (okay)",single
31,athletic,anything,socially,never,post-graduate,white,71,1e5,law / legal services,"san mateo, california",0.0,straight,likes dogs,catholicism but not too serious about it,m,virgo but it doesn&rsquo;t matter,sometimes,"english (fluently), spanish (poorly)",single
31,athletic,anything,socially,NA,college/university,NA,74,54168.0,sales / marketing / biz dev,"san francisco, california",0.0,straight,NA,christianity,m,pisces and it matters a lot,no,english,single
34,average,anything,socially,never,college/university,hispanic / latin,64,38392.0,political / government,"san francisco, california",0.0,straight,likes dogs and likes cats,agnosticism,f,aries and it&rsquo;s fun to think about,no,"english, spanish, italian",single
26,fit,NA,socially,never,college/university,white,71,18264.0,entertainment / media,"oakland, california",NA,straight,NA,agnosticism and laughing about it,m,aquarius but it doesn&rsquo;t matter,no,"english (fluently), spanish (poorly)",single
